Exercicio;Tipo de Dívida;Modalidade da Dívida;Carteira;Tipo de Fonte;Fonte SOF Código;Fonte Recursos Código;Fonte Recursos Nome;Movimentação Financeira;Natureza Despesa Detalhada Código;Natureza Despesa Detalhada Nome; Saldo Atual 
2009;Externa;Contratual;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;140635298,60
2009;Externa;Contratual;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Juros e Encargos;329022;OUTROS ENCARGOS SOBRE A DIVIDA POR CONTRATO;302502280,20
2009;Externa;Contratual;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;429232665,30
2009;Externa;Contratual;MERCADO;Financeira;132;32;JUROS DE MORA DA RECEITA ADMINIST.PELA SRF/SF;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;3110171,55
2009;Externa;Contratual;MERCADO;Financeira;132;32;JUROS DE MORA DA RECEITA ADMINIST.PELA SRF/SF;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;8719293,00
2009;Externa;Mobiliária;MERCADO;Financeira;143;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469076;PRINCIPAL DA DIVIDA MOBILIARIA REFINANCIADA;4952406889,00
2009;Externa;Contratual;MERCADO;Financeira;143;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469077;PRINCIPAL CORRIGIDO DIVIDA CONTR.REFINANCIADO;4033207189,00
2009;Externa;Contratual;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;1015726799,00
2009;Externa;Contratual;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329022;OUTROS ENCARGOS SOBRE A DIVIDA POR CONTRATO;1867672,66
2009;Externa;Mobiliária;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;9002324084,00
2009;Externa;Mobiliária;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329024;OUTROS ENCARGOS SOBRE A DIVIDA MOBILIARIA;46858604,97
2009;Externa;Mobiliária;MERCADO;Financeira;171;71;REC.DAS OPER.OF.DE CREDITO-RET.DE OC.-BEA/BIB;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;1083991821,00
2009;Externa;Contratual;MERCADO;Financeira;174;74;TAXAS PELO EXERCICIO DO PODER DE POLICIA;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;111968,65
2009;Externa;Contratual;MERCADO;Financeira;174;74;TAXAS PELO EXERCICIO DO PODER DE POLICIA;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;502505,31
2009;Externa;Contratual;MERCADO;Financeira;343;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469077;PRINCIPAL CORRIGIDO DIVIDA CONTR.REFINANCIADO;18313326,06
2009;Externa;Contratual;MERCADO;Financeira;344;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;6972966,30
2009;Externa;Contratual;MERCADO;Financeira;344;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329022;OUTROS ENCARGOS SOBRE A DIVIDA POR CONTRATO;50503,43
2009;Externa;Contratual;MERCADO;Primaria;650;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;920254,81
2009;Interna;Contratual;BACEN;Financeira;100;0;RECURSOS ORDINARIOS;Juros e Encargos;329022;OUTROS ENCARGOS SOBRE A DIVIDA POR CONTRATO;351549,10
2009;Interna;Mobiliária;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;1276386992,00
2009;Interna;Mobiliária;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Principal;469074;COR.MONET.E CAMBIAL DA DIV.MOBIL.RESGATADA;2249989767,00
2009;Interna;Mobiliária;BACEN;Financeira;143;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469076;PRINCIPAL DA DIVIDA MOBILIARIA REFINANCIADA;99211412752,00
2009;Interna;Contratual;BACEN;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;3397346966,00
2009;Interna;Mobiliária;BACEN;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;5274355424,00
2009;Interna;Contratual;BACEN;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;94725774064,00
2009;Interna;Mobiliária;BACEN;Financeira;152;52;RESULTADO DO BACEN;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;8426373618,00
2009;Interna;Mobiliária;BACEN;Financeira;188;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;12000000000,00
2009;Interna;Mobiliária;MERCADO;Primaria;197;97;DIVIDENDOS   UNIAO;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;223103747,30
2009;Interna;Mobiliária;MERCADO;Primaria;197;97;DIVIDENDOS   UNIAO;Principal;469074;COR.MONET.E CAMBIAL DA DIV.MOBIL.RESGATADA;276896180,20
2009;Interna;Contratual;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;11541793,28
2009;Interna;Contratual;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;28374053,87
2009;Interna;Mobiliária;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;5693668228,00
2009;Interna;Mobiliária;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Principal;469074;COR.MONET.E CAMBIAL DA DIV.MOBIL.RESGATADA;1150911,00
2009;Interna;Mobiliária;MERCADO;Primaria;129;29;RECURSOS DE CONCESSOES E PERMISSOES;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;777000000,00
2009;Interna;Mobiliária;MERCADO;Financeira;143;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469076;PRINCIPAL DA DIVIDA MOBILIARIA REFINANCIADA;157446000000,00
2009;Interna;Contratual;MERCADO;Financeira;143;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469077;PRINCIPAL CORRIGIDO DIVIDA CONTR.REFINANCIADO;209218,79
2009;Interna;Contratual;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;697,59
2009;Interna;Contratual;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329022;OUTROS ENCARGOS SOBRE A DIVIDA POR CONTRATO;19,74
2009;Interna;Mobiliária;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;22951778758,00
2009;Interna;Mobiliária;MERCADO;Financeira;152;52;RESULTADO DO BACEN;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;43074065597,00
2009;Interna;Mobiliária;MERCADO;Financeira;152;52;RESULTADO DO BACEN;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;84511253969,00
2009;Interna;Mobiliária;MERCADO;Financeira;152;52;RESULTADO DO BACEN;Principal;469074;COR.MONET.E CAMBIAL DA DIV.MOBIL.RESGATADA;15477540914,00
2009;Interna;Contratual;MERCADO;Financeira;159;59;REC.OPER.OF.CRED.-RET.REF.DIV.MED. E L.PRAZOS;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;69822148,00
2009;Interna;Contratual;MERCADO;Financeira;159;59;REC.OPER.OF.CRED.-RET.REF.DIV.MED. E L.PRAZOS;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;128554357,00
2009;Interna;Mobiliária;MERCADO;Financeira;159;59;REC.OPER.OF.CRED.-RET.REF.DIV.MED. E L.PRAZOS;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;11939784606,00
2009;Interna;Contratual;MERCADO;Financeira;173;73;REC.DAS OPER.OF.DE CREDITO-RET.DE OC.EST.MUN.;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;1462678711,00
2009;Interna;Contratual;MERCADO;Financeira;173;73;REC.DAS OPER.OF.DE CREDITO-RET.DE OC.EST.MUN.;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;2139610112,00
2009;Interna;Mobiliária;MERCADO;Financeira;173;73;REC.DAS OPER.OF.DE CREDITO-RET.DE OC.EST.MUN.;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;22093328993,00
2009;Interna;Mobiliária;MERCADO;Financeira;188;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;17420734293,00
2009;Interna;Mobiliária;MERCADO;Primaria;197;97;DIVIDENDOS   UNIAO;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;9184290392,00
2010;Interna;Mobiliária;BACEN;Financeira;143;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469076;PRINCIPAL DA DIVIDA MOBILIARIA REFINANCIADA;60595165022,00
2010;Interna;Contratual;BACEN;Financeira;143;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469077;PRINCIPAL CORRIGIDO DIVIDA CONTR.REFINANCIADO;102399,75
2010;Interna;Contratual;BACEN;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;1408515536,00
2010;Interna;Contratual;BACEN;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329022;OUTROS ENCARGOS SOBRE A DIVIDA POR CONTRATO;278449,78
2010;Interna;Mobiliária;BACEN;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;7162599787,00
2010;Interna;Contratual;BACEN;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;53931576419,00
2010;Interna;Contratual;BACEN;Financeira;159;59;REC.OPER.OF.CRED.-RET.REF.DIV.MED. E L.PRAZOS;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;61661171,00
2010;Interna;Contratual;BACEN;Financeira;159;59;REC.OPER.OF.CRED.-RET.REF.DIV.MED. E L.PRAZOS;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;146322441,00
2010;Interna;Contratual;BACEN;Financeira;173;73;REC.DAS OPER.OF.DE CREDITO-RET.DE OC.EST.MUN.;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;1513667749,00
2010;Interna;Contratual;BACEN;Financeira;173;73;REC.DAS OPER.OF.DE CREDITO-RET.DE OC.EST.MUN.;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;2908180115,00
2010;Interna;Mobiliária;MERCADO;Financeira;188;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;571710016,30
2010;Interna;Mobiliária;MERCADO;Financeira;188;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;Principal;469074;COR.MONET.E CAMBIAL DA DIV.MOBIL.RESGATADA;1252466657,00
2010;Interna;Mobiliária;BACEN;Financeira;343;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469076;PRINCIPAL DA DIVIDA MOBILIARIA REFINANCIADA;30000000000,00
2010;Interna;Mobiliária;BACEN;Financeira;352;52;RESULTADO DO BACEN;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;12000000000,00
2010;Interna;Mobiliária;MERCADO;Financeira;352;52;RESULTADO DO BACEN;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;1283733676,00
2010;Interna;Mobiliária;MERCADO;Financeira;352;52;RESULTADO DO BACEN;Principal;469074;COR.MONET.E CAMBIAL DA DIV.MOBIL.RESGATADA;1856296377,00
2010;Interna;Contratual;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;62535,04
2010;Interna;Contratual;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;976178,20
2010;Interna;Mobiliária;MERCADO;Financeira;143;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469076;PRINCIPAL DA DIVIDA MOBILIARIA REFINANCIADA;133215000000,00
2010;Interna;Contratual;MERCADO;Financeira;143;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469077;PRINCIPAL CORRIGIDO DIVIDA CONTR.REFINANCIADO;1512000,00
2010;Interna;Contratual;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;492000,00
2010;Interna;Mobiliária;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;45607583575,00
2010;Interna;Mobiliária;MERCADO;Financeira;152;52;RESULTADO DO BACEN;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;7539808827,00
2010;Interna;Mobiliária;MERCADO;Financeira;152;52;RESULTADO DO BACEN;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;10141000000,00
2010;Interna;Mobiliária;MERCADO;Financeira;159;59;REC.OPER.OF.CRED.-RET.REF.DIV.MED. E L.PRAZOS;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;6716661812,00
2010;Interna;Mobiliária;MERCADO;Financeira;159;59;REC.OPER.OF.CRED.-RET.REF.DIV.MED. E L.PRAZOS;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;6000000000,00
2010;Interna;Mobiliária;MERCADO;Primaria;162;62;REFORMA PATRIMONIAL - ALIENACAO DE BENS;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;24255104,00
2010;Interna;Mobiliária;MERCADO;Financeira;173;73;REC.DAS OPER.OF.DE CREDITO-RET.DE OC.EST.MUN.;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;22847553316,00
2010;Interna;Mobiliária;MERCADO;Financeira;186;86;OUTRAS RECEITAS ORIGINARIAS;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;218649938,00
2010;Interna;Mobiliária;MERCADO;Financeira;188;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;4470563005,00
2010;Interna;Mobiliária;MERCADO;Financeira;188;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;4340540917,00
2010;Interna;Mobiliária;MERCADO;Primaria;197;97;DIVIDENDOS   UNIAO;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;13858346521,00
2010;Interna;Mobiliária;MERCADO;Primaria;197;97;DIVIDENDOS   UNIAO;Principal;469074;COR.MONET.E CAMBIAL DA DIV.MOBIL.RESGATADA;562299670,00
2010;Interna;Mobiliária;MERCADO;Financeira;343;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469076;PRINCIPAL DA DIVIDA MOBILIARIA REFINANCIADA;138021000000,00
2010;Interna;Mobiliária;MERCADO;Financeira;352;52;RESULTADO DO BACEN;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;14510657827,00
2010;Interna;Mobiliária;MERCADO;Financeira;352;52;RESULTADO DO BACEN;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;29758425,29
2010;Interna;Mobiliária;MERCADO;Financeira;359;59;REC.OPER.OF.CRED.-RET.REF.DIV.MED. E L.PRAZOS;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;914146000,00
2010;Interna;Mobiliária;MERCADO;Financeira;373;73;REC.DAS OPER.OF.DE CREDITO-RET.DE OC.EST.MUN.;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;1953366000,00
2010;Interna;Mobiliária;MERCADO;Primaria;386;86;OUTRAS RECEITAS ORIGINARIAS;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;195397000,00
2010;Interna;Mobiliária;MERCADO;Financeira;388;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;1506131000,00
2010;Interna;Mobiliária;MERCADO;Financeira;388;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;300326000,00
2010;Interna;Mobiliária;MERCADO;Primaria;397;97;DIVIDENDOS   UNIAO;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;16598680000,00
2010;Externa;Contratual;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;11499297,67
2010;Externa;Contratual;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Juros e Encargos;329022;OUTROS ENCARGOS SOBRE A DIVIDA POR CONTRATO;114338,54
2010;Externa;Contratual;MERCADO;Financeira;100;0;RECURSOS ORDINARIOS;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;34657485,97
2010;Externa;Contratual;MERCADO;Financeira;132;32;JUROS DE MORA DA RECEITA ADMINIST.PELA SRF/SF;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;2576236,15
2010;Externa;Contratual;MERCADO;Financeira;132;32;JUROS DE MORA DA RECEITA ADMINIST.PELA SRF/SF;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;9066319,62
2010;Externa;Mobiliária;MERCADO;Financeira;143;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469076;PRINCIPAL DA DIVIDA MOBILIARIA REFINANCIADA;9145415058,00
2010;Externa;Contratual;MERCADO;Financeira;143;43;REFINANCIAMENTO DA DIV. PUBL. MOBIL. FEDERAL;Principal;469077;PRINCIPAL CORRIGIDO DIVIDA CONTR.REFINANCIADO;2459604014,00
2010;Externa;Contratual;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;680712015,30
2010;Externa;Contratual;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329022;OUTROS ENCARGOS SOBRE A DIVIDA POR CONTRATO;75556314,92
2010;Externa;Mobiliária;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;8351390353,00
2010;Externa;Mobiliária;MERCADO;Financeira;144;44;TITULOS DE RESPONSABILID. DO TESOURO NACIONAL;Juros e Encargos;329024;OUTROS ENCARGOS SOBRE A DIVIDA MOBILIARIA;20088006,05
2010;Externa;Mobiliária;MERCADO;Financeira;148;48;OPERACOES DE CREDITO EXTERNAS - EM MOEDA;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;600000000,00
2010;Externa;Mobiliária;MERCADO;Financeira;171;71;REC.DAS OPER.OF.DE CREDITO-RET.DE OC.-BEA/BIB;Juros e Encargos;329023;JUROS,DESAGIOS E DESCONTOS DA DIV. MOBILIARIA;800000000,00
2010;Externa;Mobiliária;MERCADO;Financeira;171;71;REC.DAS OPER.OF.DE CREDITO-RET.DE OC.-BEA/BIB;Principal;469072;PRINCIPAL DA DIVIDA MOBILIARIA RESGATADA;23191704,00
2010;Externa;Contratual;MERCADO;Financeira;174;74;TAXAS PELO EXERCICIO DO PODER DE POLICIA;Juros e Encargos;329021;JUROS SOBRE A DIVIDA POR CONTRATO;12194,15
2010;Externa;Contratual;MERCADO;Financeira;174;74;TAXAS PELO EXERCICIO DO PODER DE POLICIA;Principal;469071;PRINCIPAL DA DIVIDA POR CONTRATO;206178,05
